dataset,category,run,stroke_count,num_svg_strokes,num_disconnected_strokes,disconnected_stroke_ratio,disconnected_stroke_percentage,num_disconnected_endpoints,disconnected_endpoint_ratio,threshold,samples_per_curve,svg_path
SDXL_normal,guitar_3,normal_16_strokes,16,16,9,0.5625,56.25,11,0.34375,10.0,100,SDXL_normal/guitar_3/normal_16_strokes/final_svg.svg
SDXL_normal,guitar_3,normal_24_strokes,24,24,5,0.20833333333333334,20.833333333333336,8,0.16666666666666666,10.0,100,SDXL_normal/guitar_3/normal_24_strokes/final_svg.svg
SDXL_normal,guitar_3,normal_32_strokes,32,32,5,0.15625,15.625,7,0.109375,10.0,100,SDXL_normal/guitar_3/normal_32_strokes/final_svg.svg
SDXL_normal,guitar_7,normal_16_strokes,16,16,12,0.75,75.0,21,0.65625,10.0,100,SDXL_normal/guitar_7/normal_16_strokes/final_svg.svg
SDXL_normal,guitar_7,normal_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,16,0.3333333333333333,10.0,100,SDXL_normal/guitar_7/normal_24_strokes/final_svg.svg
SDXL_normal,guitar_7,normal_32_strokes,32,32,13,0.40625,40.625,14,0.21875,10.0,100,SDXL_normal/guitar_7/normal_32_strokes/final_svg.svg
SDXL_normal,horse_10,normal_16_strokes,16,16,12,0.75,75.0,14,0.4375,10.0,100,SDXL_normal/horse_10/normal_16_strokes/final_svg.svg
SDXL_normal,horse_10,normal_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,12,0.25,10.0,100,SDXL_normal/horse_10/normal_24_strokes/final_svg.svg
SDXL_normal,horse_10,normal_32_strokes,32,32,14,0.4375,43.75,15,0.234375,10.0,100,SDXL_normal/horse_10/normal_32_strokes/final_svg.svg
SDXL_normal,horse_14,normal_16_strokes,16,16,9,0.5625,56.25,12,0.375,10.0,100,SDXL_normal/horse_14/normal_16_strokes/final_svg.svg
SDXL_normal,horse_14,normal_24_strokes,24,24,18,0.75,75.0,23,0.4791666666666667,10.0,100,SDXL_normal/horse_14/normal_24_strokes/final_svg.svg
SDXL_normal,horse_14,normal_32_strokes,32,32,10,0.3125,31.25,12,0.1875,10.0,100,SDXL_normal/horse_14/normal_32_strokes/final_svg.svg
SDXL_normal,horse_3,normal_16_strokes,16,16,11,0.6875,68.75,17,0.53125,10.0,100,SDXL_normal/horse_3/normal_16_strokes/final_svg.svg
SDXL_normal,horse_3,normal_24_strokes,24,24,13,0.5416666666666666,54.166666666666664,18,0.375,10.0,100,SDXL_normal/horse_3/normal_24_strokes/final_svg.svg
SDXL_normal,horse_3,normal_32_strokes,32,32,21,0.65625,65.625,28,0.4375,10.0,100,SDXL_normal/horse_3/normal_32_strokes/final_svg.svg
SDXL_normal,horse_8,normal_16_strokes,16,16,12,0.75,75.0,15,0.46875,10.0,100,SDXL_normal/horse_8/normal_16_strokes/final_svg.svg
